system:index,VV,elevation,flood,month,slope,year,.geo
1_1_1_1_1_1_2_422,-8.701112232556682,2,0,6,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_423,-15.929459896171396,1,0,6,2.642273187637329,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_424,-8.958327750915407,-1,0,6,0.9388846755027771,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_425,-14.465579658426321,3,0,6,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_426,-7.85550952860546,6,0,6,2.9678330421447754,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_427,-11.184501403575057,2,0,6,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_428,-13.787820063591598,0,0,6,2.078763008117676,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_429,-20.625439322576636,2,1,6,1.3214143514633179,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_430,-8.560058676847971,0,0,6,3.704791784286499,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_431,-9.037943687455106,1,0,6,6.575146675109863,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_432,-8.413165646293537,5,0,6,4.655064582824707,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_433,-22.68546006725096,1,1,6,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_434,-12.815491204946314,2,0,6,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_435,-10.203355414791941,3,0,6,2.935833692550659,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_436,-17.650882235849178,2,1,6,4.6706318855285645,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_437,-7.56309527776347,1,0,6,1.8815256357192993,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_438,-16.925168511503838,4,0,6,5.0436110496521,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_439,-9.446503719552574,2,0,6,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_440,-8.76981169339818,3,0,6,0.939973771572113,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_441,-7.706562184910798,7,0,6,3.879204750061035,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_442,-8.811693569989307,6,0,6,2.101743459701538,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_443,-8.852016785680728,-1,0,6,3.764127492904663,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_444,-13.013299784454603,4,0,6,4.788341999053955,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_445,-8.123381413504053,5,0,6,1.3204516172409058,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_446,-8.265284185420192,-1,0,6,2.9347312450408936,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_447,-12.157717662207212,3,0,6,2.814021348953247,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_448,-7.711432889782071,0,0,6,2.097607135772705,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_449,-12.148918396291544,-2,0,6,6.464860916137695,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_450,-13.416433405680507,-3,0,6,3.7610464096069336,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_451,-5.930362622137513,1,0,6,3.761932134628296,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_452,-8.999887984772267,4,0,6,1.3218109607696533,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_453,-12.494902027039046,2,0,6,2.097465991973877,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_454,-10.989356447485571,0,0,6,2.092039108276367,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_455,-10.76335960184271,7,0,6,1.3237673044204712,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_456,-4.021133326224238,1,0,6,1.320723056793213,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_457,-12.36614769245329,-4,0,6,3.821768045425415,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_458,-8.95741646856962,4,0,6,4.154712200164795,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_459,-16.58879211554861,2,0,6,0.9412631392478943,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_460,-7.498901324846717,7,0,6,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_461,-10.717417468858716,3,0,6,2.09985613822937,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_462,-8.067437473217984,3,0,6,2.6440396308898926,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_463,-7.280905886213479,2,0,6,4.655483245849609,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_464,-13.678301608649006,-1,0,6,4.15572452545166,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_465,-5.720153488248987,0,0,6,4.6273674964904785,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_466,-8.134224802123212,0,0,6,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_467,-17.151669922791836,10,1,6,10.096575736999512,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_468,-10.275939559497582,-2,0,6,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_469,-12.6715662709394,2,0,6,2.1021106243133545,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_470,-7.698413976141878,2,0,6,2.6411588191986084,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_471,-13.571854684442618,4,0,6,1.3196814060211182,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_472,-7.158725933120635,7,0,6,1.8844212293624878,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_473,-20.610969356045768,0,1,6,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_474,-9.3147627719858,0,0,6,1.885974407196045,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_475,-7.143024925882067,4,0,6,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_476,-7.995366942722864,1,0,6,2.830334424972534,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_477,-14.800260713049306,7,0,6,5.410750389099121,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_478,-6.382707250730287,3,0,6,3.82244873046875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_479,-8.509821507335536,1,0,6,2.642282485961914,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_480,-14.958836734879798,1,0,6,0.9444724321365356,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_481,-20.905326429390325,0,1,6,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_482,-8.372531379327947,1,0,6,2.9710636138916016,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_483,-17.055363848150794,3,1,6,1.3223927021026611,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_484,-5.984270714971856,4,0,6,3.8756747245788574,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_485,-9.81635888359514,5,0,6,3.3797779083251953,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_486,-12.760927705189816,1,0,6,3.8640499114990234,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_487,-7.751786350545489,63,0,6,14.548807144165039,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_488,-8.163720017722378,5,0,6,2.096050262451172,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_489,-9.65060581483351,3,0,6,0.9397475719451904,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_490,-9.675409603089323,4,0,6,2.935559034347534,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_491,-8.086462143054256,0,0,6,3.754166603088379,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_492,-12.923790062188965,3,0,6,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_493,-7.7683841916242296,6,0,6,3.3784244060516357,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_494,-11.747891570000688,2,0,6,4.67781925201416,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_495,-9.81834029596166,6,0,6,5.703268527984619,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_496,-5.682332105150242,2,0,6,5.949596405029297,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_497,-7.12011082997018,2,0,6,1.322028398513794,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_498,-6.194476043057027,1,0,6,4.199270725250244,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_499,-12.13888167562999,2,0,6,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_500,-11.699291356713251,1,0,6,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_501,-6.724777436464595,2,0,6,2.6417651176452637,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_502,-10.717009285882916,2,0,6,2.9345946311950684,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_503,-21.552035752057993,0,1,6,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_504,-11.788193001330216,1,0,6,0.9440438151359558,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_505,-9.27476729839224,-2,0,6,2.63973069190979,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_506,-20.045932074724796,-1,1,6,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_507,-10.274739739440063,1,0,6,0.941704511642456,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_508,-8.914640571825808,3,0,6,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_509,-8.123812979549262,4,0,6,1.8829230070114136,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_510,-7.497509367501545,29,0,6,11.217806816101074,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_511,-7.774620702980809,4,0,6,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_512,-8.040328860426001,6,0,6,3.873946189880371,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_513,-8.636624876161706,1,0,6,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_514,-10.99730087074171,3,0,6,8.340737342834473,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_515,-3.711895430081841,4,0,6,2.8173725605010986,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_516,-6.970866439081913,4,0,6,2.9351415634155273,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_517,-6.577074091180752,3,0,6,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_518,-17.468674386043304,6,1,6,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_519,-22.44892493608793,3,1,6,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_520,-8.634782684423486,2,0,6,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_521,-12.762050116637889,0,0,6,7.88773250579834,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_522,-8.603494537949473,0,0,6,2.1037774085998535,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_523,-11.346598250805918,4,0,6,2.078174591064453,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_524,-20.042510012312317,0,1,6,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_525,-12.065314330497813,-1,0,6,2.095080852508545,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_526,-7.150960147225537,7,0,6,4.6273674964904785,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_527,-9.938644470705592,0,0,6,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_528,-9.455970443696833,1,0,6,0.9387651085853577,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_529,-7.964669151827484,5,0,6,5.981608867645264,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_530,-7.7994997656381955,6,0,6,1.3227204084396362,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_531,-7.173281336934724,1,0,6,1.320175290107727,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_532,-5.578998557032133,7,0,6,2.935183525085449,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_533,-11.160816664366859,4,0,6,7.9763383865356445,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_534,-9.353027719560457,-6,0,6,4.668185710906982,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_535,-16.845856831815844,2,0,6,3.8216750621795654,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_536,-8.190821281890763,1,0,6,2.080427885055542,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_537,-15.877776936917485,3,0,6,2.6442689895629883,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_538,-9.207047107412787,104,0,6,7.525996208190918,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_539,-7.453677414789777,6,0,6,1.3213576078414917,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_540,-9.156705012099842,1,0,6,1.3229624032974243,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_541,-10.73495395077864,4,0,6,0.9441606998443604,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_542,-12.01992690703421,1,0,6,6.531848907470703,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_543,-8.48941575044067,5,0,6,2.0801870822906494,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_544,-9.879668629803442,8,0,6,4.649575233459473,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_545,-7.682467522963662,0,0,6,2.6437394618988037,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_546,-8.227147254796515,0,0,6,2.099047899246216,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_547,-8.043198551639918,6,0,6,2.098841667175293,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_548,-20.64849711567887,0,1,6,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_549,-7.226646191399289,-1,0,6,1.888504147529602,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_550,-9.356045650425463,-2,0,6,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_551,-11.199797622576172,0,0,6,3.3738348484039307,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_552,-11.296278192798004,2,0,6,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_553,-7.611580521885649,3,0,6,1.3211548328399658,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_554,-13.712301673793233,5,0,6,2.080166816711426,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_555,-8.126658070406792,4,0,6,1.3232877254486084,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_556,-7.5360213606428745,47,0,6,3.7656569480895996,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_557,-14.314494782433476,2,0,6,1.3229323625564575,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_558,-11.52462446418609,2,0,6,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_559,-8.981382738592275,3,0,6,2.6438729763031006,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_560,-7.95641839526598,5,0,6,4.187674045562744,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_561,-9.749180006455157,4,0,6,3.704791784286499,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_562,-11.894691340221641,-10,0,6,2.0791995525360107,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_563,-7.276341999106816,77,0,6,2.0797512531280518,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_564,-8.813056661953105,2,0,6,5.41442346572876,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_565,-10.190011870494628,3,0,6,2.7802884578704834,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_566,-10.781865329134867,0,0,6,2.7802884578704834,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_567,-8.37497711847848,3,0,6,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_568,-9.453432111867789,4,0,6,2.079684019088745,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_569,-13.968635852670033,3,0,6,3.382774829864502,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_570,-9.911196803630867,3,0,6,2.078636646270752,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_571,-9.101150372817573,1,0,6,5.275676727294922,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_572,-7.353644523065551,3,0,6,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_573,-12.719867011839577,1,0,6,4.800490379333496,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_574,-10.844203039076495,-2,0,6,2.968303680419922,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_575,-9.30388531188685,-1,0,6,1.3220794200897217,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_576,-8.851896459920779,0,0,6,6.531672477722168,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_577,-13.748010979439409,0,0,6,1.3192428350448608,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_578,-7.552703684155183,3,0,6,1.8835995197296143,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_579,-6.5363734436523035,0,0,6,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_580,-14.677303318014111,0,0,6,2.096606731414795,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_581,-8.803998106690676,4,0,6,3.35754656791687,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_582,-6.068153227895922,0,0,6,2.102752923965454,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_583,-10.631896942062319,3,0,6,3.9616754055023193,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_584,-7.664038056831095,3,0,6,1.8847441673278809,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_585,-7.50562232979226,0,0,6,2.6398088932037354,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_586,-10.806585963828523,4,0,6,3.3822455406188965,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_587,-6.1148192961191645,2,0,6,6.214508056640625,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_588,-8.820786727639069,2,0,6,3.359160900115967,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_589,-7.0015160774332115,-1,0,6,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_590,-7.840779795953409,4,0,6,2.7802884578704834,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_591,-9.47453266288751,5,0,6,2.0788967609405518,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_592,-12.896505253315203,3,0,6,6.796175003051758,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_593,-7.057221141778281,2,0,6,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_594,-18.725120891414267,0,1,6,2.0963213443756104,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_595,-9.002263724954926,1,0,6,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_596,-7.3699044027011,9,0,6,4.187217712402344,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_597,-8.84031241134148,5,0,6,2.9689865112304688,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_598,-8.670291336748052,2,0,6,2.0976409912109375,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_599,-9.714577022989406,3,0,6,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_600,-10.861190733352721,2,0,6,3.3551392555236816,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_601,-21.711684993262057,1,1,6,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_602,-12.699409023322085,3,0,6,5.721107006072998,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_603,-16.325844073973485,3,0,6,0.9398559331893921,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_604,-9.71309300981529,0,0,6,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_605,-8.072647466119877,1,0,6,5.036387920379639,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_606,-12.931777694804493,2,0,6,3.9522767066955566,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_607,-6.71867291376327,0,0,6,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_608,-6.488390454583377,7,0,6,3.8219571113586426,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_609,-15.078794899859082,2,0,6,2.0966439247131348,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_610,-12.11437689497472,-1,0,6,2.9655849933624268,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_611,-12.252563454905292,4,0,6,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_612,-11.56356728642754,4,0,6,3.358673334121704,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_613,-6.486502036682456,5,0,6,2.640252113342285,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_614,-15.733619686669108,7,0,6,2.974283218383789,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_615,-7.275181805741112,8,0,6,1.3221230506896973,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_616,-8.733092794133483,-3,0,6,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_617,-6.932175671110081,8,0,6,3.8725032806396484,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_618,-9.475903689545383,4,0,6,1.319947361946106,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_619,-7.8013419095507714,2,0,6,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_620,-13.45498879378526,3,0,6,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_621,-15.281378726423547,3,0,6,2.9645402431488037,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_622,-9.246541225813361,1,0,6,6.638268947601318,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
